spider_dt,auctionEnd_d,name,category,condition,price,est_price,bids,views,state,photoUrl,link
12.01.2022 00:29:38,06-01-2022, brakteat,Zakon Krzyżacki,III,330,500,2,90,zakończona,https://eauctions/220106/details/159095/Zakon-Krzyzacki-brakteat-ok-12471258,https://wcn.pl/eauctions/220106/details/159095/Zakon-Krzyzacki-brakteat-ok-12471258
12.01.2022 00:29:38,16-12-2021, 1 złoty,Polska,I,760,500,12,183,zakończona,https://eauctions/211216/details/174127/Polska-1-zloty-1101938,https://wcn.pl/eauctions/211216/details/174127/Polska-1-zloty-1101938
12.01.2022 00:29:38,04-11-2021, zestaw 3 banknotów,Polska,III/VI,34,40,3,53,zakończona,https://eauctions/211104/details/171286/Polska-zestaw-3-banknotow-1031940,https://wcn.pl/eauctions/211104/details/171286/Polska-zestaw-3-banknotow-1031940
12.01.2022 00:29:38,23-12-2021, półgrosz litewski,Polska,II+,60,80,3,71,zakończona,https://eauctions/211223/details/174675/Polska-polgrosz-litewski-1548,https://wcn.pl/eauctions/211223/details/174675/Polska-polgrosz-litewski-1548
12.01.2022 00:29:38,25-11-2021, brąz,Grecja i posthellenistyczne,III/IV,44,60,3,52,zakończona,https://eauctions/211125/details/172702/Grecja-i-posthellenistyczne-braz-ok-III-w-pne,https://wcn.pl/eauctions/211125/details/172702/Grecja-i-posthellenistyczne-braz-ok-III-w-pne
12.01.2022 00:29:38,02-12-2021, 50 złotych,Polska,I/I-,50,50,4,41,zakończona,https://eauctions/211202/details/173098/Polska-50-zlotych-1081941,https://wcn.pl/eauctions/211202/details/173098/Polska-50-zlotych-1081941
12.01.2022 00:29:38,18-11-2021, zestaw 4 banknotów,Polska,II/IV,60,30,6,106,zakończona,https://eauctions/211118/details/172224/Polska-zestaw-4-banknotow,https://wcn.pl/eauctions/211118/details/172224/Polska-zestaw-4-banknotow
12.01.2022 00:29:38,30-12-2021, 2 złote,Polska,I,115,70,5,53,zakończona,https://eauctions/211230/details/175095/Polska-2-zlote-1071948,https://wcn.pl/eauctions/211230/details/175095/Polska-2-zlote-1071948
12.01.2022 00:29:39,28-10-2021, denar,Republika Rzymska,III+/II-,540,400,7,236,zakończona,https://eauctions/211028/details/170786/Republika-Rzymska-denar-87-pne,https://wcn.pl/eauctions/211028/details/170786/Republika-Rzymska-denar-87-pne
12.01.2022 00:29:39,06-01-2022, szeląg,Zakon Krzyżacki,III,90,75,7,136,zakończona,https://eauctions/220106/details/175571/Zakon-Krzyzacki-szelag,https://wcn.pl/eauctions/220106/details/175571/Zakon-Krzyzacki-szelag
12.01.2022 00:29:39,16-12-2021, 1 złoty,Polska,I-/II+,430,350,6,68,zakończona,https://eauctions/211216/details/174128/Polska-1-zloty-1101938,https://wcn.pl/eauctions/211216/details/174128/Polska-1-zloty-1101938
12.01.2022 00:29:39,04-11-2021, 20 złotych,Polska,I,180,60,8,143,zakończona,https://eauctions/211104/details/171287/Polska-20-zlotych-1031940,https://wcn.pl/eauctions/211104/details/171287/Polska-20-zlotych-1031940
12.01.2022 00:29:39,23-12-2021, półgrosz litewski,Polska,II,125,80,9,92,zakończona,https://eauctions/211223/details/174676/Polska-polgrosz-litewski-1549,https://wcn.pl/eauctions/211223/details/174676/Polska-polgrosz-litewski-1549
12.01.2022 00:29:39,25-11-2021, brąz,Grecja i posthellenistyczne,III/III+,55,80,3,93,zakończona,https://eauctions/211125/details/172703/Grecja-i-posthellenistyczne-braz-ok-350250-pne,https://wcn.pl/eauctions/211125/details/172703/Grecja-i-posthellenistyczne-braz-ok-350250-pne
12.01.2022 00:29:39,02-12-2021, 100 złotych,Polska,I-/II+,30,25,6,55,zakończona,https://eauctions/211202/details/173099/Polska-100-zlotych-1081941,https://wcn.pl/eauctions/211202/details/173099/Polska-100-zlotych-1081941
12.01.2022 00:29:39,18-11-2021, 50 fenigów,Polska,I,500,120,12,262,zakończona,https://eauctions/211118/details/172225/Polska-50-fenigow-15051940,https://wcn.pl/eauctions/211118/details/172225/Polska-50-fenigow-15051940
12.01.2022 00:29:39,30-12-2021, 2 złote,Polska,I,115,70,6,59,zakończona,https://eauctions/211230/details/175096/Polska-2-zlote-1071948,https://wcn.pl/eauctions/211230/details/175096/Polska-2-zlote-1071948
12.01.2022 00:29:39,28-10-2021, denar,Republika Rzymska,II,700,1000,4,172,zakończona,https://eauctions/211028/details/170787/Republika-Rzymska-denar-56-pne,https://wcn.pl/eauctions/211028/details/170787/Republika-Rzymska-denar-56-pne
12.01.2022 00:29:39,06-01-2022, naśladownictwo brakteata krzyżackiego typu “Krzyż grecki”,Polska,III-,36,60,1,27,zakończona,https://eauctions/220106/details/175572/Polska-nasladownictwo-brakteata-krzyzackiego-typu-Krzyz-grecki-II-pol-XIII-w,https://wcn.pl/eauctions/220106/details/175572/Polska-nasladownictwo-brakteata-krzyzackiego-typu-Krzyz-grecki-II-pol-XIII-w
12.01.2022 00:29:39,06-01-2022, szeląg,Polska,III-,60,50,5,97,zakończona,https://eauctions/220106/details/175573/Polska-szelag,https://wcn.pl/eauctions/220106/details/175573/Polska-szelag
12.01.2022 00:29:39,14-10-2021, szeląg,Zakon Krzyżacki,III,120,75,9,246,zakończona,https://eauctions/211014/details/170104/Zakon-Krzyzacki-szelag,https://wcn.pl/eauctions/211014/details/170104/Zakon-Krzyzacki-szelag
12.01.2022 00:29:39,06-01-2022, trojak,Polska,II,240,100,8,372,zakończona,https://eauctions/220106/details/175574/Polska-trojak-1622,https://wcn.pl/eauctions/220106/details/175574/Polska-trojak-1622
12.01.2022 00:29:39,14-10-2021, szeląg,Zakon Krzyżacki,III/III-,75,100,3,113,zakończona,https://eauctions/211014/details/170105/Zakon-Krzyzacki-szelag,https://wcn.pl/eauctions/211014/details/170105/Zakon-Krzyzacki-szelag
12.01.2022 00:29:39,06-01-2022, lot 4 x półtorak,Polska,II/II-,95,60,4,163,zakończona,https://eauctions/220106/details/175575/Polska-lot-4-x-poltorak-1621-1622-1623-1624,https://wcn.pl/eauctions/220106/details/175575/Polska-lot-4-x-poltorak-1621-1622-1623-1624
12.01.2022 00:29:39,23-09-2021, 20 złotych,Polska,I,520,60,9,267,zakończona,https://eauctions/210923/details/168942/Polska-20-zlotych-1031940,https://wcn.pl/eauctions/210923/details/168942/Polska-20-zlotych-1031940
12.01.2022 00:29:39,14-10-2021, wit,Pomorze,III-,230,60,9,241,zakończona,https://eauctions/211014/details/170106/Pomorze-wit-przed-1381-r,https://wcn.pl/eauctions/211014/details/170106/Pomorze-wit-przed-1381-r
12.01.2022 00:29:39,07-10-2021, 500 złotych,Polska,I,880,150,11,530,zakończona,https://eauctions/211007/details/169784/Polska-500-zlotych-16121974,https://wcn.pl/eauctions/211007/details/169784/Polska-500-zlotych-16121974
12.01.2022 00:29:39,16-09-2021, brakteat,Zakon Krzyżacki,III/III+,160,100,4,91,zakończona,https://eauctions/210916/details/163932/Zakon-Krzyzacki-brakteat-ok-13531360,https://wcn.pl/eauctions/210916/details/163932/Zakon-Krzyzacki-brakteat-ok-13531360
12.01.2022 00:29:39,30-09-2021, denar,Węgry,III,155,40,7,120,zakończona,https://eauctions/210930/details/169367/Wegry-denar-bez-daty-1338,https://wcn.pl/eauctions/210930/details/169367/Wegry-denar-bez-daty-1338
12.01.2022 00:29:39,09-09-2021, pokwitowanie z departamentu pracy,Polska,II+,85,25,6,110,zakończona,https://eauctions/210909/details/168102/Polska-pokwitowanie-z-departamentu-pracy-bez-daty,https://wcn.pl/eauctions/210909/details/168102/Polska-pokwitowanie-z-departamentu-pracy-bez-daty
12.01.2022 00:29:39,06-01-2022, lot 4 x półtorak,Polska,II/III+,90,60,4,115,zakończona,https://eauctions/220106/details/175576/Polska-lot-4-x-poltorak-2-x-1622-1623-1624,https://wcn.pl/eauctions/220106/details/175576/Polska-lot-4-x-poltorak-2-x-1622-1623-1624
12.01.2022 00:29:39,23-09-2021, 20 złotych,Polska,II,32,20,5,91,zakończona,https://eauctions/210923/details/168943/Polska-20-zlotych-1031940,https://wcn.pl/eauctions/210923/details/168943/Polska-20-zlotych-1031940
12.01.2022 00:29:39,14-10-2021, brakteat,Śląsk,II/II-,580,150,13,259,zakończona,https://eauctions/211014/details/170107/Slask-brakteat-II-pol-XIII-w,https://wcn.pl/eauctions/211014/details/170107/Slask-brakteat-II-pol-XIII-w
12.01.2022 00:29:39,07-10-2021, paczka banknotów 100 x 500 złotych,Polska,I,520,200,6,144,zakończona,https://eauctions/211007/details/162834/Polska-paczka-banknotow-100-x-500-zlotych-1061982,https://wcn.pl/eauctions/211007/details/162834/Polska-paczka-banknotow-100-x-500-zlotych-1061982
12.01.2022 00:29:39,16-09-2021, szeląg,Zakon Krzyżacki,III/III-,70,60,4,157,zakończona,https://eauctions/210916/details/168619/Zakon-Krzyzacki-szelag-14221425,https://wcn.pl/eauctions/210916/details/168619/Zakon-Krzyzacki-szelag-14221425
12.01.2022 00:29:39,30-09-2021, denar,Węgry,III+,160,80,6,135,zakończona,https://eauctions/210930/details/169368/Wegry-denar-bez-daty-1339-1342,https://wcn.pl/eauctions/210930/details/169368/Wegry-denar-bez-daty-1339-1342
12.01.2022 00:29:39,09-09-2021, pokwitowanie z departamentu pracy,Polska,I-/II+,105,20,4,79,zakończona,https://eauctions/210909/details/168103/Polska-pokwitowanie-z-departamentu-pracy-bez-daty,https://wcn.pl/eauctions/210909/details/168103/Polska-pokwitowanie-z-departamentu-pracy-bez-daty
12.01.2022 00:29:39,06-01-2022, szóstak,Polska,II,460,120,18,689,zakończona,https://eauctions/220106/details/175577/Polska-szostak-1660-TLB,https://wcn.pl/eauctions/220106/details/175577/Polska-szostak-1660-TLB
12.01.2022 00:29:39,23-09-2021, 50 złotych,Polska,I-/II+,460,300,11,250,zakończona,https://eauctions/210923/details/168944/Polska-50-zlotych-1031940,https://wcn.pl/eauctions/210923/details/168944/Polska-50-zlotych-1031940
12.01.2022 00:29:39,14-10-2021, FAŁSZESTWO - halerz,Śląsk,,0,36,0,115,zakończona,https://eauctions/211014/details/170108/Slask-FALSZESTWO---halerz-1475ok-1485,https://wcn.pl/eauctions/211014/details/170108/Slask-FALSZESTWO---halerz-1475ok-1485
12.01.2022 00:29:39,11-11-2021, lot 2 x trojak,Polska,III+,125,80,7,124,zakończona,https://eauctions/211111/details/171804/Polska-lot-2-x-trojak-1621-1624,https://wcn.pl/eauctions/211111/details/171804/Polska-lot-2-x-trojak-1621-1624
12.01.2022 00:29:39,09-12-2021, ort,Polska,III,195,150,13,153,zakończona,https://eauctions/211209/details/173698/Polska-ort-1622,https://wcn.pl/eauctions/211209/details/173698/Polska-ort-1622
12.01.2022 00:29:39,07-10-2021, paczka banknotów 100 x 50 złotych,Polska,I,220,100,10,134,zakończona,https://eauctions/211007/details/162835/Polska-paczka-banknotow-100-x-50-zlotych-1121988,https://wcn.pl/eauctions/211007/details/162835/Polska-paczka-banknotow-100-x-50-zlotych-1121988
12.01.2022 00:29:39,16-09-2021, denar,Polska,II-,2100,800,11,922,zakończona,https://eauctions/210916/details/168620/Polska-denar-11461157,https://wcn.pl/eauctions/210916/details/168620/Polska-denar-11461157
12.01.2022 00:29:39,30-09-2021, zestaw 6 monet,Węgry,III-/IV,185,60,8,123,zakończona,https://eauctions/210930/details/169369/Wegry-zestaw-6-monet,https://wcn.pl/eauctions/210930/details/169369/Wegry-zestaw-6-monet
12.01.2022 00:29:39,21-10-2021, 2 złote,Polska,I/I-,105,50,8,72,zakończona,https://eauctions/211021/details/170378/Polska-2-zlote-26021936,https://wcn.pl/eauctions/211021/details/170378/Polska-2-zlote-26021936
12.01.2022 00:29:39,09-09-2021, 20 złotych,Polska,III/III+,270,80,12,234,zakończona,https://eauctions/210909/details/168104/Polska-20-zlotych-15051946,https://wcn.pl/eauctions/210909/details/168104/Polska-20-zlotych-15051946
12.01.2022 00:29:39,28-10-2021, denar,Cesarstwo Rzymskie,III/III-,110,100,7,152,zakończona,https://eauctions/211028/details/170788/Cesarstwo-Rzymskie-denar-75,https://wcn.pl/eauctions/211028/details/170788/Cesarstwo-Rzymskie-denar-75
12.01.2022 00:29:39,30-12-2021, 2 złote,Polska,I/I-,55,50,6,42,zakończona,https://eauctions/211230/details/175097/Polska-2-zlote-1071948,https://wcn.pl/eauctions/211230/details/175097/Polska-2-zlote-1071948
12.01.2022 00:29:40,25-11-2021, denar,Republika Rzymska,III+/II-,0,450,0,117,zakończona,https://eauctions/211125/details/172704/Republika-Rzymska-denar-122-pne,https://wcn.pl/eauctions/211125/details/172704/Republika-Rzymska-denar-122-pne
12.01.2022 00:29:40,06-01-2022, szóstak,Polska,II,1350,150,27,1008,zakończona,https://eauctions/220106/details/175578/Polska-szostak-1661-NG,https://wcn.pl/eauctions/220106/details/175578/Polska-szostak-1661-NG
12.01.2022 00:29:40,23-09-2021, 500 złotych,Polska,III+,125,70,4,88,zakończona,https://eauctions/210923/details/168945/Polska-500-zlotych-1031940,https://wcn.pl/eauctions/210923/details/168945/Polska-500-zlotych-1031940
12.01.2022 00:29:40,14-10-2021, denar,Polska,IV/V,32,50,2,107,zakończona,https://eauctions/211014/details/170109/Polska-denar-ok-1185901201,https://wcn.pl/eauctions/211014/details/170109/Polska-denar-ok-1185901201
12.01.2022 00:29:40,11-11-2021, zestaw: 10 x półtorak,Polska,II-/III-,450,100,13,310,zakończona,https://eauctions/211111/details/171805/Polska-zestaw-10-x-poltorak,https://wcn.pl/eauctions/211111/details/171805/Polska-zestaw-10-x-poltorak
12.01.2022 00:29:40,09-12-2021, ort,Polska,III-,170,100,7,82,zakończona,https://eauctions/211209/details/173699/Polska-ort-1622,https://wcn.pl/eauctions/211209/details/173699/Polska-ort-1622
12.01.2022 00:29:40,07-10-2021, 1 złoty (z serii miasta polskie),Polska,I,22,20,2,66,zakończona,https://eauctions/211007/details/169785/Polska-1-zloty-z-serii-miasta-polskie-1031990,https://wcn.pl/eauctions/211007/details/169785/Polska-1-zloty-z-serii-miasta-polskie-1031990
12.01.2022 00:29:40,16-09-2021, naśladownictwo brakteata krzyżackiego typu “Krzyż grecki”,Polska,III-,40,60,3,69,zakończona,https://eauctions/210916/details/168621/Polska-nasladownictwo-brakteata-krzyzackiego-typu-Krzyz-grecki-II-pol-XIII-w,https://wcn.pl/eauctions/210916/details/168621/Polska-nasladownictwo-brakteata-krzyzackiego-typu-Krzyz-grecki-II-pol-XIII-w
12.01.2022 00:29:40,30-09-2021, denar,Węgry,III,38,50,5,83,zakończona,https://eauctions/210930/details/169370/Wegry-denar,https://wcn.pl/eauctions/210930/details/169370/Wegry-denar
12.01.2022 00:29:40,21-10-2021, 20 złotych,Polska,II,65,30,8,96,zakończona,https://eauctions/211021/details/170379/Polska-20-zlotych-11111936,https://wcn.pl/eauctions/211021/details/170379/Polska-20-zlotych-11111936
12.01.2022 00:29:40,09-09-2021, 50 złotych,Polska,III+/II-,240,150,10,141,zakończona,https://eauctions/210909/details/168105/Polska-50-zlotych-15051946,https://wcn.pl/eauctions/210909/details/168105/Polska-50-zlotych-15051946
12.01.2022 00:29:40,28-10-2021, denar,Cesarstwo Rzymskie,III,155,120,6,153,zakończona,https://eauctions/211028/details/170789/Cesarstwo-Rzymskie-denar-121123,https://wcn.pl/eauctions/211028/details/170789/Cesarstwo-Rzymskie-denar-121123
12.01.2022 00:29:40,30-12-2021, 5 złotych,Polska,II/II+,450,250,14,153,zakończona,https://eauctions/211230/details/175098/Polska-5-zlotych-1071948,https://wcn.pl/eauctions/211230/details/175098/Polska-5-zlotych-1071948
12.01.2022 00:29:40,23-12-2021, półgrosz litewski,Polska,III-,230,40,6,115,zakończona,https://eauctions/211223/details/174677/Polska-polgrosz-litewski-1557,https://wcn.pl/eauctions/211223/details/174677/Polska-polgrosz-litewski-1557
12.01.2022 00:29:40,18-11-2021, 2 marki,Polska,III,1350,250,21,490,zakończona,https://eauctions/211118/details/172226/Polska-2-marki-15051940,https://wcn.pl/eauctions/211118/details/172226/Polska-2-marki-15051940
12.01.2022 00:29:40,02-12-2021, 5 marek,Polska,II,1400,400,16,541,zakończona,https://eauctions/211202/details/173100/Polska-5-marek-15051940,https://wcn.pl/eauctions/211202/details/173100/Polska-5-marek-15051940
12.01.2022 00:29:40,04-11-2021, niedokończony druk 20 złotych,Polska,II-,50,30,6,70,zakończona,https://eauctions/211104/details/171288/Polska-niedokonczony-druk-20-zlotych-1031940,https://wcn.pl/eauctions/211104/details/171288/Polska-niedokonczony-druk-20-zlotych-1031940
12.01.2022 00:29:40,25-11-2021, denar,Republika Rzymska,II-/III+,0,450,0,93,zakończona,https://eauctions/211125/details/172705/Republika-Rzymska-denar-116-115-pne,https://wcn.pl/eauctions/211125/details/172705/Republika-Rzymska-denar-116-115-pne
12.01.2022 00:29:40,23-09-2021, 50 złotych,Polska,I,460,40,9,297,zakończona,https://eauctions/210923/details/168946/Polska-50-zlotych-1081941,https://wcn.pl/eauctions/210923/details/168946/Polska-50-zlotych-1081941
12.01.2022 00:29:40,14-10-2021, naśladownictwo brakteata krzyżackiego typu “Krzyż grecki”,Polska,III+,120,120,5,111,zakończona,https://eauctions/211014/details/170110/Polska-nasladownictwo-brakteata-krzyzackiego-typu-Krzyz-grecki-II-pol-XIII-w,https://wcn.pl/eauctions/211014/details/170110/Polska-nasladownictwo-brakteata-krzyzackiego-typu-Krzyz-grecki-II-pol-XIII-w
12.01.2022 00:29:40,11-11-2021, zestaw: 12 x półtorak,Polska,III+/III-,1000,120,11,234,zakończona,https://eauctions/211111/details/171806/Polska-zestaw-12-x-poltorak,https://wcn.pl/eauctions/211111/details/171806/Polska-zestaw-12-x-poltorak
12.01.2022 00:29:40,09-12-2021, szóstak,Polska,III,260,200,9,201,zakończona,https://eauctions/211209/details/173700/Polska-szostak-1596,https://wcn.pl/eauctions/211209/details/173700/Polska-szostak-1596
12.01.2022 00:29:40,07-10-2021, komplet nieobiegowych banknotów z serii miasta polskie,Polska,I,210,150,5,117,zakończona,https://eauctions/211007/details/169786/Polska-komplet-nieobiegowych-banknotow-z-serii-miasta-polskie-1031990,https://wcn.pl/eauctions/211007/details/169786/Polska-komplet-nieobiegowych-banknotow-z-serii-miasta-polskie-1031990
12.01.2022 00:29:40,16-09-2021, brakteat,Polska,III,0,75,0,59,zakończona,https://eauctions/210916/details/165350/Polska-brakteat-II-polowa-XIII-w,https://wcn.pl/eauctions/210916/details/165350/Polska-brakteat-II-polowa-XIII-w
12.01.2022 00:29:40,16-12-2021, 1 złoty,Polska,I,1050,300,11,441,zakończona,https://eauctions/211216/details/174129/Polska-1-zloty-1031940,https://wcn.pl/eauctions/211216/details/174129/Polska-1-zloty-1031940
12.01.2022 00:29:40,30-09-2021, denar,Węgry,II,155,150,10,151,zakończona,https://eauctions/210930/details/169371/Wegry-denar-bez-daty-13871395,https://wcn.pl/eauctions/210930/details/169371/Wegry-denar-bez-daty-13871395
12.01.2022 00:29:40,21-10-2021, 1 złoty,Polska,I/I-,580,400,10,155,zakończona,https://eauctions/211021/details/170380/Polska-1-zloty-1101938,https://wcn.pl/eauctions/211021/details/170380/Polska-1-zloty-1101938
12.01.2022 00:29:40,09-09-2021, 100 złotych,Polska,III+,270,100,15,318,zakończona,https://eauctions/210909/details/168106/Polska-100-zlotych-15051946,https://wcn.pl/eauctions/210909/details/168106/Polska-100-zlotych-15051946
12.01.2022 00:29:40,28-10-2021, denar,Cesarstwo Rzymskie,III/III-,130,100,6,121,zakończona,https://eauctions/211028/details/170790/Cesarstwo-Rzymskie-denar-119122,https://wcn.pl/eauctions/211028/details/170790/Cesarstwo-Rzymskie-denar-119122
12.01.2022 00:29:40,30-12-2021, 10 złotych,Polska,I,980,400,17,319,zakończona,https://eauctions/211230/details/175099/Polska-10-zlotych-1071948,https://wcn.pl/eauctions/211230/details/175099/Polska-10-zlotych-1071948
12.01.2022 00:29:40,23-12-2021, półgrosz litewski,Polska,II-,80,70,6,101,zakończona,https://eauctions/211223/details/174678/Polska-polgrosz-litewski-1560,https://wcn.pl/eauctions/211223/details/174678/Polska-polgrosz-litewski-1560
12.01.2022 00:29:40,18-11-2021, zestaw: 1,Polska,VI/VII,410,60,6,177,zakończona,https://eauctions/211118/details/172227/Polska-zestaw-1-2-5-marek-15051940,https://wcn.pl/eauctions/211118/details/172227/Polska-zestaw-1-2-5-marek-15051940
